model,window_id,case_id,difficulty,letter,predicted_action,correct,error,repeats,letters,consistency,responses,result_1_action,result_1_ratio,result_aux_action,result_aux_ratio,result_real
laya,case5337_w73902,5337,medium,c,increase_opioid,0,False,3,"[""c"", ""c"", ""c""]",1.0,"[{""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.1469, \""probabilities\"": {\""increase_hypnotic\"": 0.1125, \""reduce_hypnotic\"": 0.1905, \""increase_opioid\"": 0.4947, \""reduce_opioid\"": 0.0966, \""no_action\"": 0.1057}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.1469, \""probabilities\"": {\""increase_hypnotic\"": 0.1125, \""reduce_hypnotic\"": 0.1905, \""increase_opioid\"": 0.4947, \""reduce_opioid\"": 0.0966, \""no_action\"": 0.1057}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.1469, \""probabilities\"": {\""increase_hypnotic\"": 0.1125, \""reduce_hypnotic\"": 0.1905, \""increase_opioid\"": 0.4947, \""reduce_opioid\"": 0.0966, \""no_action\"": 0.1057}}"", ""explanation"": """", ""error"": false}]",no_action,0.2704,increase_hypnotic,0.2604,reduce_opioid
laya,case5439_w75286,5439,medium,c,increase_opioid,0,False,3,"[""c"", ""c"", ""c""]",1.0,"[{""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.0501, \""probabilities\"": {\""increase_hypnotic\"": 0.1436, \""reduce_hypnotic\"": 0.1794, \""increase_opioid\"": 0.3634, \""reduce_opioid\"": 0.1239, \""no_action\"": 0.1897}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.0501, \""probabilities\"": {\""increase_hypnotic\"": 0.1436, \""reduce_hypnotic\"": 0.1794, \""increase_opioid\"": 0.3634, \""reduce_opioid\"": 0.1239, \""no_action\"": 0.1897}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.0501, \""probabilities\"": {\""increase_hypnotic\"": 0.1436, \""reduce_hypnotic\"": 0.1794, \""increase_opioid\"": 0.3634, \""reduce_opioid\"": 0.1239, \""no_action\"": 0.1897}}"", ""explanation"": """", ""error"": false}]",no_action,0.5242,increase_opioid,0.1947,no_action
laya,case5607_w77594,5607,hard,c,increase_opioid,0,False,3,"[""c"", ""c"", ""c""]",1.0,"[{""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.021, \""probabilities\"": {\""increase_hypnotic\"": 0.1744, \""reduce_hypnotic\"": 0.2023, \""increase_opioid\"": 0.2924, \""reduce_opioid\"": 0.1312, \""no_action\"": 0.1996}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.021, \""probabilities\"": {\""increase_hypnotic\"": 0.1744, \""reduce_hypnotic\"": 0.2023, \""increase_opioid\"": 0.2924, \""reduce_opioid\"": 0.1312, \""no_action\"": 0.1996}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.021, \""probabilities\"": {\""increase_hypnotic\"": 0.1744, \""reduce_hypnotic\"": 0.2023, \""increase_opioid\"": 0.2924, \""reduce_opioid\"": 0.1312, \""no_action\"": 0.1996}}"", ""explanation"": """", ""error"": false}]",no_action,0.6957,reduce_opioid,0.1204,reduce_hypnotic
laya,case5615_w77783,5615,medium,c,increase_opioid,1,False,3,"[""c"", ""c"", ""c""]",1.0,"[{""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.0483, \""probabilities\"": {\""increase_hypnotic\"": 0.1286, \""reduce_hypnotic\"": 0.1733, \""increase_opioid\"": 0.3642, \""reduce_opioid\"": 0.1819, \""no_action\"": 0.1519}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.0483, \""probabilities\"": {\""increase_hypnotic\"": 0.1286, \""reduce_hypnotic\"": 0.1733, \""increase_opioid\"": 0.3642, \""reduce_opioid\"": 0.1819, \""no_action\"": 0.1519}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.0483, \""probabilities\"": {\""increase_hypnotic\"": 0.1286, \""reduce_hypnotic\"": 0.1733, \""increase_opioid\"": 0.3642, \""reduce_opioid\"": 0.1819, \""no_action\"": 0.1519}}"", ""explanation"": """", ""error"": false}]",increase_opioid,0.7893,reduce_opioid,0.1812,increase_opioid
laya,case5615_w77788,5615,medium,c,increase_opioid,1,False,3,"[""c"", ""c"", ""c""]",1.0,"[{""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.1354, \""probabilities\"": {\""increase_hypnotic\"": 0.0828, \""reduce_hypnotic\"": 0.1554, \""increase_opioid\"": 0.4846, \""reduce_opioid\"": 0.1587, \""no_action\"": 0.1184}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.1354, \""probabilities\"": {\""increase_hypnotic\"": 0.0828, \""reduce_hypnotic\"": 0.1554, \""increase_opioid\"": 0.4846, \""reduce_opioid\"": 0.1587, \""no_action\"": 0.1184}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.1354, \""probabilities\"": {\""increase_hypnotic\"": 0.0828, \""reduce_hypnotic\"": 0.1554, \""increase_opioid\"": 0.4846, \""reduce_opioid\"": 0.1587, \""no_action\"": 0.1184}}"", ""explanation"": """", ""error"": false}]",no_action,0.5477,increase_opioid,0.1796,increase_opioid
laya,case5621_w77930,5621,hard,c,increase_opioid,0,False,3,"[""c"", ""c"", ""c""]",1.0,"[{""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.0136, \""probabilities\"": {\""increase_hypnotic\"": 0.191, \""reduce_hypnotic\"": 0.1918, \""increase_opioid\"": 0.2773, \""reduce_opioid\"": 0.146, \""no_action\"": 0.194}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.0136, \""probabilities\"": {\""increase_hypnotic\"": 0.191, \""reduce_hypnotic\"": 0.1918, \""increase_opioid\"": 0.2773, \""reduce_opioid\"": 0.146, \""no_action\"": 0.194}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.0136, \""probabilities\"": {\""increase_hypnotic\"": 0.191, \""reduce_hypnotic\"": 0.1918, \""increase_opioid\"": 0.2773, \""reduce_opioid\"": 0.146, \""no_action\"": 0.194}}"", ""explanation"": """", ""error"": false}]",no_action,0.6457,increase_opioid,0.1371,no_action
laya,case5621_w77937,5621,hard,c,increase_opioid,0,False,3,"[""c"", ""c"", ""c""]",1.0,"[{""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.0196, \""probabilities\"": {\""increase_hypnotic\"": 0.1538, \""reduce_hypnotic\"": 0.2121, \""increase_opioid\"": 0.2907, \""reduce_opioid\"": 0.1484, \""no_action\"": 0.195}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.0196, \""probabilities\"": {\""increase_hypnotic\"": 0.1538, \""reduce_hypnotic\"": 0.2121, \""increase_opioid\"": 0.2907, \""reduce_opioid\"": 0.1484, \""no_action\"": 0.195}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.0196, \""probabilities\"": {\""increase_hypnotic\"": 0.1538, \""reduce_hypnotic\"": 0.2121, \""increase_opioid\"": 0.2907, \""reduce_opioid\"": 0.1484, \""no_action\"": 0.195}}"", ""explanation"": """", ""error"": false}]",no_action,0.5592,reduce_opioid,0.2046,no_action
laya,case5687_w79062,5687,medium,c,increase_opioid,0,False,3,"[""c"", ""c"", ""c""]",1.0,"[{""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.0514, \""probabilities\"": {\""increase_hypnotic\"": 0.0935, \""reduce_hypnotic\"": 0.2253, \""increase_opioid\"": 0.3404, \""reduce_opioid\"": 0.1793, \""no_action\"": 0.1615}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.0514, \""probabilities\"": {\""increase_hypnotic\"": 0.0935, \""reduce_hypnotic\"": 0.2253, \""increase_opioid\"": 0.3404, \""reduce_opioid\"": 0.1793, \""no_action\"": 0.1615}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.0514, \""probabilities\"": {\""increase_hypnotic\"": 0.0935, \""reduce_hypnotic\"": 0.2253, \""increase_opioid\"": 0.3404, \""reduce_opioid\"": 0.1793, \""no_action\"": 0.1615}}"", ""explanation"": """", ""error"": false}]",increase_opioid,0.6069,reduce_opioid,0.295,reduce_opioid
laya,case5687_w79102,5687,medium,b,reduce_hypnotic,0,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""{\""choice\"": \""reduce_hypnotic\"", \""confidence\"": 0.0199, \""probabilities\"": {\""increase_hypnotic\"": 0.1289, \""reduce_hypnotic\"": 0.2657, \""increase_opioid\"": 0.2475, \""reduce_opioid\"": 0.1716, \""no_action\"": 0.1863}}"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""{\""choice\"": \""reduce_hypnotic\"", \""confidence\"": 0.0199, \""probabilities\"": {\""increase_hypnotic\"": 0.1289, \""reduce_hypnotic\"": 0.2657, \""increase_opioid\"": 0.2475, \""reduce_opioid\"": 0.1716, \""no_action\"": 0.1863}}"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""{\""choice\"": \""reduce_hypnotic\"", \""confidence\"": 0.0199, \""probabilities\"": {\""increase_hypnotic\"": 0.1289, \""reduce_hypnotic\"": 0.2657, \""increase_opioid\"": 0.2475, \""reduce_opioid\"": 0.1716, \""no_action\"": 0.1863}}"", ""explanation"": """", ""error"": false}]",no_action,0.7681,reduce_opioid,0.1528,no_action
laya,case569_w7779,569,medium,c,increase_opioid,1,False,3,"[""c"", ""c"", ""c""]",1.0,"[{""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.1138, \""probabilities\"": {\""increase_hypnotic\"": 0.0941, \""reduce_hypnotic\"": 0.1474, \""increase_opioid\"": 0.4629, \""reduce_opioid\"": 0.1465, \""no_action\"": 0.149}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.1138, \""probabilities\"": {\""increase_hypnotic\"": 0.0941, \""reduce_hypnotic\"": 0.1474, \""increase_opioid\"": 0.4629, \""reduce_opioid\"": 0.1465, \""no_action\"": 0.149}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.1138, \""probabilities\"": {\""increase_hypnotic\"": 0.0941, \""reduce_hypnotic\"": 0.1474, \""increase_opioid\"": 0.4629, \""reduce_opioid\"": 0.1465, \""no_action\"": 0.149}}"", ""explanation"": """", ""error"": false}]",increase_opioid,0.6388,increase_hypnotic,0.1935,increase_opioid
laya,case574_w7887,574,medium,c,increase_opioid,0,False,3,"[""c"", ""c"", ""c""]",1.0,"[{""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.08, \""probabilities\"": {\""increase_hypnotic\"": 0.1032, \""reduce_hypnotic\"": 0.1839, \""increase_opioid\"": 0.4122, \""reduce_opioid\"": 0.1462, \""no_action\"": 0.1544}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.08, \""probabilities\"": {\""increase_hypnotic\"": 0.1032, \""reduce_hypnotic\"": 0.1839, \""increase_opioid\"": 0.4122, \""reduce_opioid\"": 0.1462, \""no_action\"": 0.1544}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.08, \""probabilities\"": {\""increase_hypnotic\"": 0.1032, \""reduce_hypnotic\"": 0.1839, \""increase_opioid\"": 0.4122, \""reduce_opioid\"": 0.1462, \""no_action\"": 0.1544}}"", ""explanation"": """", ""error"": false}]",no_action,0.4058,increase_opioid,0.3795,no_action
laya,case574_w7890,574,medium,c,increase_opioid,0,False,3,"[""c"", ""c"", ""c""]",1.0,"[{""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.0833, \""probabilities\"": {\""increase_hypnotic\"": 0.0962, \""reduce_hypnotic\"": 0.1855, \""increase_opioid\"": 0.4143, \""reduce_opioid\"": 0.1466, \""no_action\"": 0.1574}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.0833, \""probabilities\"": {\""increase_hypnotic\"": 0.0962, \""reduce_hypnotic\"": 0.1855, \""increase_opioid\"": 0.4143, \""reduce_opioid\"": 0.1466, \""no_action\"": 0.1574}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.0833, \""probabilities\"": {\""increase_hypnotic\"": 0.0962, \""reduce_hypnotic\"": 0.1855, \""increase_opioid\"": 0.4143, \""reduce_opioid\"": 0.1466, \""no_action\"": 0.1574}}"", ""explanation"": """", ""error"": false}]",no_action,0.7922,reduce_hypnotic,0.0748,no_action
laya,case5741_w79863,5741,medium,c,increase_opioid,1,False,3,"[""c"", ""c"", ""c""]",1.0,"[{""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.264, \""probabilities\"": {\""increase_hypnotic\"": 0.0784, \""reduce_hypnotic\"": 0.1233, \""increase_opioid\"": 0.6203, \""reduce_opioid\"": 0.0896, \""no_action\"": 0.0884}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.264, \""probabilities\"": {\""increase_hypnotic\"": 0.0784, \""reduce_hypnotic\"": 0.1233, \""increase_opioid\"": 0.6203, \""reduce_opioid\"": 0.0896, \""no_action\"": 0.0884}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.264, \""probabilities\"": {\""increase_hypnotic\"": 0.0784, \""reduce_hypnotic\"": 0.1233, \""increase_opioid\"": 0.6203, \""reduce_opioid\"": 0.0896, \""no_action\"": 0.0884}}"", ""explanation"": """", ""error"": false}]",increase_opioid,0.8356,reduce_opioid,0.088,increase_opioid
laya,case5775_w80334,5775,easy,c,increase_opioid,1,False,3,"[""c"", ""c"", ""c""]",1.0,"[{""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.3566, \""probabilities\"": {\""increase_hypnotic\"": 0.1047, \""reduce_hypnotic\"": 0.0776, \""increase_opioid\"": 0.692, \""reduce_opioid\"": 0.0524, \""no_action\"": 0.0734}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.3566, \""probabilities\"": {\""increase_hypnotic\"": 0.1047, \""reduce_hypnotic\"": 0.0776, \""increase_opioid\"": 0.692, \""reduce_opioid\"": 0.0524, \""no_action\"": 0.0734}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.3566, \""probabilities\"": {\""increase_hypnotic\"": 0.1047, \""reduce_hypnotic\"": 0.0776, \""increase_opioid\"": 0.692, \""reduce_opioid\"": 0.0524, \""no_action\"": 0.0734}}"", ""explanation"": """", ""error"": false}]",increase_hypnotic,0.7434,reduce_opioid,0.1091,increase_opioid
laya,case5775_w80341,5775,easy,c,increase_opioid,0,False,3,"[""c"", ""c"", ""c""]",1.0,"[{""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.2986, \""probabilities\"": {\""increase_hypnotic\"": 0.0771, \""reduce_hypnotic\"": 0.1134, \""increase_opioid\"": 0.6469, \""reduce_opioid\"": 0.0606, \""no_action\"": 0.1019}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.2986, \""probabilities\"": {\""increase_hypnotic\"": 0.0771, \""reduce_hypnotic\"": 0.1134, \""increase_opioid\"": 0.6469, \""reduce_opioid\"": 0.0606, \""no_action\"": 0.1019}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.2986, \""probabilities\"": {\""increase_hypnotic\"": 0.0771, \""reduce_hypnotic\"": 0.1134, \""increase_opioid\"": 0.6469, \""reduce_opioid\"": 0.0606, \""no_action\"": 0.1019}}"", ""explanation"": """", ""error"": false}]",reduce_hypnotic,0.5546,reduce_opioid,0.2162,reduce_opioid
laya,case5777_w80390,5777,medium,c,increase_opioid,0,False,3,"[""c"", ""c"", ""c""]",1.0,"[{""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.0607, \""probabilities\"": {\""increase_hypnotic\"": 0.164, \""reduce_hypnotic\"": 0.1555, \""increase_opioid\"": 0.3836, \""reduce_opioid\"": 0.1142, \""no_action\"": 0.1828}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.0607, \""probabilities\"": {\""increase_hypnotic\"": 0.164, \""reduce_hypnotic\"": 0.1555, \""increase_opioid\"": 0.3836, \""reduce_opioid\"": 0.1142, \""no_action\"": 0.1828}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.0607, \""probabilities\"": {\""increase_hypnotic\"": 0.164, \""reduce_hypnotic\"": 0.1555, \""increase_opioid\"": 0.3836, \""reduce_opioid\"": 0.1142, \""no_action\"": 0.1828}}"", ""explanation"": """", ""error"": false}]",no_action,0.5424,reduce_opioid,0.171,no_action
laya,case5866_w82011,5866,hard,c,increase_opioid,0,False,3,"[""c"", ""c"", ""c""]",1.0,"[{""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.0228, \""probabilities\"": {\""increase_hypnotic\"": 0.1165, \""reduce_hypnotic\"": 0.243, \""increase_opioid\"": 0.2563, \""reduce_opioid\"": 0.1637, \""no_action\"": 0.2204}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.0228, \""probabilities\"": {\""increase_hypnotic\"": 0.1165, \""reduce_hypnotic\"": 0.243, \""increase_opioid\"": 0.2563, \""reduce_opioid\"": 0.1637, \""no_action\"": 0.2204}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.0228, \""probabilities\"": {\""increase_hypnotic\"": 0.1165, \""reduce_hypnotic\"": 0.243, \""increase_opioid\"": 0.2563, \""reduce_opioid\"": 0.1637, \""no_action\"": 0.2204}}"", ""explanation"": """", ""error"": false}]",increase_opioid,0.3199,reduce_hypnotic,0.2045,increase_hypnotic
laya,case5990_w83748,5990,medium,c,increase_opioid,0,False,3,"[""c"", ""c"", ""c""]",1.0,"[{""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.2007, \""probabilities\"": {\""increase_hypnotic\"": 0.1057, \""reduce_hypnotic\"": 0.1318, \""increase_opioid\"": 0.5635, \""reduce_opioid\"": 0.0917, \""no_action\"": 0.1073}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.2007, \""probabilities\"": {\""increase_hypnotic\"": 0.1057, \""reduce_hypnotic\"": 0.1318, \""increase_opioid\"": 0.5635, \""reduce_opioid\"": 0.0917, \""no_action\"": 0.1073}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.2007, \""probabilities\"": {\""increase_hypnotic\"": 0.1057, \""reduce_hypnotic\"": 0.1318, \""increase_opioid\"": 0.5635, \""reduce_opioid\"": 0.0917, \""no_action\"": 0.1073}}"", ""explanation"": """", ""error"": false}]",reduce_opioid,0.7641,reduce_hypnotic,0.1006,reduce_hypnotic
laya,case6069_w85021,6069,medium,c,increase_opioid,0,False,3,"[""c"", ""c"", ""c""]",1.0,"[{""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.0376, \""probabilities\"": {\""increase_hypnotic\"": 0.1297, \""reduce_hypnotic\"": 0.2281, \""increase_opioid\"": 0.3282, \""reduce_opioid\"": 0.1513, \""no_action\"": 0.1628}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.0376, \""probabilities\"": {\""increase_hypnotic\"": 0.1297, \""reduce_hypnotic\"": 0.2281, \""increase_opioid\"": 0.3282, \""reduce_opioid\"": 0.1513, \""no_action\"": 0.1628}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.0376, \""probabilities\"": {\""increase_hypnotic\"": 0.1297, \""reduce_hypnotic\"": 0.2281, \""increase_opioid\"": 0.3282, \""reduce_opioid\"": 0.1513, \""no_action\"": 0.1628}}"", ""explanation"": """", ""error"": false}]",reduce_hypnotic,0.2951,no_action,0.2393,reduce_hypnotic
laya,case6069_w85082,6069,medium,c,increase_opioid,0,False,3,"[""c"", ""c"", ""c""]",1.0,"[{""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.0557, \""probabilities\"": {\""increase_hypnotic\"": 0.1412, \""reduce_hypnotic\"": 0.1829, \""increase_opioid\"": 0.3796, \""reduce_opioid\"": 0.1378, \""no_action\"": 0.1584}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.0557, \""probabilities\"": {\""increase_hypnotic\"": 0.1412, \""reduce_hypnotic\"": 0.1829, \""increase_opioid\"": 0.3796, \""reduce_opioid\"": 0.1378, \""no_action\"": 0.1584}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.0557, \""probabilities\"": {\""increase_hypnotic\"": 0.1412, \""reduce_hypnotic\"": 0.1829, \""increase_opioid\"": 0.3796, \""reduce_opioid\"": 0.1378, \""no_action\"": 0.1584}}"", ""explanation"": """", ""error"": false}]",no_action,0.7269,reduce_hypnotic,0.1228,no_action
laya,case6069_w85101,6069,medium,c,increase_opioid,0,False,3,"[""c"", ""c"", ""c""]",1.0,"[{""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.0202, \""probabilities\"": {\""increase_hypnotic\"": 0.1637, \""reduce_hypnotic\"": 0.2146, \""increase_opioid\"": 0.2941, \""reduce_opioid\"": 0.1451, \""no_action\"": 0.1825}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.0202, \""probabilities\"": {\""increase_hypnotic\"": 0.1637, \""reduce_hypnotic\"": 0.2146, \""increase_opioid\"": 0.2941, \""reduce_opioid\"": 0.1451, \""no_action\"": 0.1825}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.0202, \""probabilities\"": {\""increase_hypnotic\"": 0.1637, \""reduce_hypnotic\"": 0.2146, \""increase_opioid\"": 0.2941, \""reduce_opioid\"": 0.1451, \""no_action\"": 0.1825}}"", ""explanation"": """", ""error"": false}]",no_action,0.5712,reduce_opioid,0.1464,no_action
laya,case6069_w85103,6069,medium,c,increase_opioid,1,False,3,"[""c"", ""c"", ""c""]",1.0,"[{""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.0136, \""probabilities\"": {\""increase_hypnotic\"": 0.1481, \""reduce_hypnotic\"": 0.2301, \""increase_opioid\"": 0.2641, \""reduce_opioid\"": 0.1675, \""no_action\"": 0.1901}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.0136, \""probabilities\"": {\""increase_hypnotic\"": 0.1481, \""reduce_hypnotic\"": 0.2301, \""increase_opioid\"": 0.2641, \""reduce_opioid\"": 0.1675, \""no_action\"": 0.1901}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.0136, \""probabilities\"": {\""increase_hypnotic\"": 0.1481, \""reduce_hypnotic\"": 0.2301, \""increase_opioid\"": 0.2641, \""reduce_opioid\"": 0.1675, \""no_action\"": 0.1901}}"", ""explanation"": """", ""error"": false}]",no_action,0.4729,increase_opioid,0.2763,increase_opioid
laya,case6069_w85114,6069,medium,c,increase_opioid,0,False,3,"[""c"", ""c"", ""c""]",1.0,"[{""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.0165, \""probabilities\"": {\""increase_hypnotic\"": 0.1637, \""reduce_hypnotic\"": 0.2228, \""increase_opioid\"": 0.2832, \""reduce_opioid\"": 0.1677, \""no_action\"": 0.1626}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.0165, \""probabilities\"": {\""increase_hypnotic\"": 0.1637, \""reduce_hypnotic\"": 0.2228, \""increase_opioid\"": 0.2832, \""reduce_opioid\"": 0.1677, \""no_action\"": 0.1626}}"", ""explanation"": """", ""error"": false}, {""letter"": ""c"", ""raw"": ""{\""choice\"": \""increase_opioid\"", \""confidence\"": 0.0165, \""probabilities\"": {\""increase_hypnotic\"": 0.1637, \""reduce_hypnotic\"": 0.2228, \""increase_opioid\"": 0.2832, \""reduce_opioid\"": 0.1677, \""no_action\"": 0.1626}}"", ""explanation"": """", ""error"": false}]",no_action,0.574,reduce_opioid,0.1382,reduce_opioid
